url,title,realization,genre,subgenre,production,coproduction,type,theme,year
https://www.unifrance.org/film/55146/les-miens,Les Miens,Roschdy Zem,Fiction,Drame,Why Not Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54925/magnificat,Magnificat,Virginie Sauveur,Fiction,Drame,Move Movie,"Terence Films, Orange Studio",Long-métrage,Religion,2022
https://www.unifrance.org/film/53818/les-annees-super-8,Les Années Super-8,"Annie Ernaux, David Ernaux-Briot",Documentaire,Documentaire,Les Films Pelléas,null,Long-métrage,"Littérature, Famille",2022
https://www.unifrance.org/film/55799/vaincre-ou-mourir,Vaincre ou mourir,"Paul Mignot, Vincent Mottez",Fiction,"Aventure, Historique",Puy du Fou Films,null,Long-métrage,Histoire,2022
https://www.unifrance.org/film/55226/nezouh,Nezouh,Soudade Kaadan,Fiction,"Drame, Guerre",Agat Films - Ex nihilo,Agat Films - Ex nihilo,Long-métrage,null,undefined
https://www.unifrance.org/film/53594/cet-ete-la,Cet été-là,Éric Lartigau,Fiction,Comédie dramatique,Trésor Films,"STUDIOCANAL, France 2 Cinéma, Quarante 12 Films",Long-métrage,null,2022
https://www.unifrance.org/film/54646/radio-metronom,Radio Metronom,Alexandru Belc,Fiction,Comédie dramatique,MIDRALGAR (Marmitafilms),MIDRALGAR (Marmitafilms),Long-métrage,null,undefined
https://www.unifrance.org/film/54303/rodeo,Rodeo,Lola  Quivoron,Fiction,Drame,CG Cinéma,null,Long-métrage,null,2022
https://www.unifrance.org/film/52760/la-derniere-reine,La Dernière Reine,"Adila Bendimerad, Damien Ounouri",Fiction,"Historique, Drame",Agat Films - Ex nihilo,"Agat Films - Ex nihilo, Birth",Long-métrage,null,undefined
https://www.unifrance.org/film/54816/ashkal-l-enquete-de-tunis,"Ashkal, l'enquête de Tunis",Youssef Chebbi,Fiction,Drame,Supernova Films,Poetik Film,Long-métrage,null,2022
https://www.unifrance.org/film/54610/burning-days,Burning Days,Emin Alper,Fiction,"Drame, Thriller",Gloria Films Production,Gloria Films Production,Long-métrage,null,undefined
https://www.unifrance.org/film/54109/alma-viva,Alma Viva,Cristèle  Alves Meira,Fiction,Drame,Fluxus Films,"Les Films Pelléas, Mathematic, Studio Exception",Long-métrage,null,2022
https://www.unifrance.org/film/54701/la-bete-dans-la-jungle,La Bête dans la jungle,Patric Chiha,Fiction,"Drame, Adaptation littéraire",Aurora Films,null,Long-métrage,"Danse, Temps",2022
https://www.unifrance.org/film/54836/fievre-mediterraneenne,Fièvre méditerranéenne,Maha Haj,Fiction,Drame,Still Moving,Still Moving,Long-métrage,null,undefined
https://www.unifrance.org/film/54813/le-parfum-vert,Le Parfum vert,Nicolas Pariser,Fiction,Comédie,Bizibi,null,Long-métrage,Espionnage,2022
https://www.unifrance.org/film/55208/sparta,Sparta,Ulrich Seidl,Fiction,null,Coproduction Office,Coproduction Office,Long-métrage,null,undefined
https://www.unifrance.org/film/54295/arrete-avec-tes-mensonges,Arrête avec tes mensonges,Olivier Peyon,Fiction,Drame,TS Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54382/un-an-une-nuit,"Un an, une nuit",Isaki Lacuesta,Fiction,"Biopic, Drame",Noodles Production,Noodles Production,Long-métrage,null,undefined
https://www.unifrance.org/film/54655/les-pires,Les Pires,"Lise Akoka, Romane Gueret",Fiction,Comédie dramatique,Les Films Velvet,null,Long-métrage,"Délinquance, Cinéma",2022
https://www.unifrance.org/film/56022/visions,Visions,Yann Gozlan,Fiction,Thriller,Eagles Team Entertainment,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/53267/grand-marin,Grand Marin,Dinara Droukarova,Fiction,Drame,Slot Machine,"Rouge International, Arte France Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/51964/16-ans,16 ans,Philippe Lioret,Fiction,Drame,Fin Août Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/56015/bonne-conduite,Bonne Conduite,Jonathan Barré,Fiction,Comédie,Waiting for Cinéma,TF1 Films Production,Long-métrage,null,2022
https://www.unifrance.org/film/54004/don-juan,Don Juan,Serge Bozon,Fiction,Comédie musicale,Les Films Pelléas,null,Long-métrage,null,2022
https://www.unifrance.org/film/54428/c-est-mon-homme,C'est mon homme,Guillaume Bureau,Fiction,Drame,Avenue B Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/55242/les-ombres-persanes,Les Ombres persanes,Mani Haghighi,Fiction,"Drame, Thriller",Films Boutique Production,Films Boutique Production,Long-métrage,null,undefined
https://www.unifrance.org/film/52772/une-femme-de-notre-temps,Une femme de notre temps,Jean Paul Civeyrac,Fiction,Drame,Moby Dick Films,Iliade et Films,Long-métrage,null,2022
https://www.unifrance.org/film/53169/hawaii,Hawaii,Mélissa Drigeard,Fiction,Comédie,Marvelous Productions,"France 2 Cinéma, Zazi Films , Alter Films",Long-métrage,null,2022
https://www.unifrance.org/film/53146/pour-la-france,Pour la France,Rachid Hami,Fiction,Drame,Mizar Films,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/52939/normale,Normale,Olivier Babinet,Fiction,Comédie,Haut et Court,"Page 1, France 2 Cinéma, RTBF - Radio Télévision Belge de la Communauté Française",Long-métrage,null,2022
https://www.unifrance.org/film/55188/loup-chien,Loup & Chien,Cláudia Varejão,Fiction,Drame,La Belle Affaire Productions,La Belle Affaire Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54656/les-damnes-ne-pleurent-pas,Les Damnés ne pleurent pas,Fyzal Boulifa,Fiction,Drame,Vixens,null,Long-métrage,null,2022
https://www.unifrance.org/film/54227/youssef-salem-a-du-succes,Youssef Salem a du succès,Baya Kasmi,Fiction,Comédie,Domino Films,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54425/chien-de-la-casse,Chien de la casse,Jean-Baptiste Durand,Fiction,Comédie dramatique,Insolence Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54447/les-cadors,Les Cadors,Julien Guetta,Fiction,Comédie dramatique,Nolita,"Les Films du Monsieur, EuropaCorp, Cinéfeel Prod",Long-métrage,null,2022
https://www.unifrance.org/film/55335/marinette,Marinette,Virginie Verrier,Fiction,Biopic,Vigo Films,"Beside Films, France 3 Cinéma",Long-métrage,Sport,2022
https://www.unifrance.org/film/55817/yo-mama,Yo Mama,"Amadou Mariko, Leila Sy",Fiction,Comédie,Gaumont,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/53038/le-torrent,Le Torrent,Anne Le Ny,Fiction,"Thriller, Drame",Move Movie,null,Long-métrage,null,2022
https://www.unifrance.org/film/56024/la-chimere,La Chimère,Alice Rohrwacher,Fiction,Comédie dramatique,Ad Vitam,"Ad Vitam, Arte France Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/55796/un-coup-de-maitre,Un coup de maître,Rémi Bezançon,Fiction,Comédie dramatique,Mandarin & Compagnie (ex-Mandarin Production),Kinovista,Long-métrage,null,2022
https://www.unifrance.org/film/56221/la-plus-belle-pour-aller-danser,La Plus Belle pour aller danser,Victoria Bedos,Fiction,Comédie,Lionceau Films,"Auvergne-Rhône-Alpes Cinéma, Synecdoche",Long-métrage,Adolescence,2022
https://www.unifrance.org/film/54651/le-paradis,Le Paradis,Zeno  Graton,Fiction,Drame,Silex Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/55352/le-grand-chariot,Le Grand Chariot,Philippe Garrel,Fiction,Drame,Rectangle Productions,"Arte France Cinéma, Tournon Films, Le Fresnoy - Studio national des arts contemporains",Long-métrage,null,2022
https://www.unifrance.org/film/53167/nina-et-le-secret-du-herisson,Nina et le secret du Hérisson,"Alain Gagnol, Jean-Loup Felicioli",Animation,Aventure,Parmi Les Lucioles Films,"Auvergne-Rhône-Alpes Cinéma, KMBO",Long-métrage,null,2022
https://www.unifrance.org/film/54907/luise,Luise,Matthias Luthardt,Fiction,Drame,Les Films de l'Étranger,La Cinéfiliale,Long-métrage,null,2022
https://www.unifrance.org/film/54875/l-eden,L'Eden,Andrés Ramírez Pulido,Fiction,"Thriller, Drame",Alta Rocca Films,Micro Climat,Long-métrage,null,2022
https://www.unifrance.org/film/56340/super-bourres,Super bourrés,Bastien Milheau,Fiction,Comédie,Take Shelter,"Ciné-@, Zinc",Long-métrage,null,2022
https://www.unifrance.org/film/54111/un-petit-miracle,Un petit miracle,Sophie Boudre,Fiction,Comédie dramatique,Vendôme Films,Orange Studio,Long-métrage,null,2022
https://www.unifrance.org/film/52767/sexygenaires,Sexygénaires,Robin Sykes,Fiction,Comédie,24 25 Films,"Apollo Films, Orange Studio, France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/53085/ma-langue-au-chat,Ma langue au chat,Cécile Telerman,Fiction,Comédie,Franklin Films,"Orange Studio, France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma, La Boétie Films",Long-métrage,null,2022
https://www.unifrance.org/film/53520/les-gouts-et-les-couleurs,Les Goûts et les couleurs,Michel Leclerc,Fiction,Comédie,Mandarin & Compagnie (ex-Mandarin Production),null,Long-métrage,null,2022
https://www.unifrance.org/film/54822/how-to-save-a-dead-friend,How to Save a Dead Friend,Marusya Syroechkovskaya,Documentaire,Documentaire,Les Films du Tambour de Soie,Les Films du Tambour de Soie,Long-métrage,"Drogue, Jeunesse, Société",undefined
https://www.unifrance.org/film/51892/l-ile,L'Île,Anca Damian,Animation,Animation,Komadoli studio,"Komadoli studio, Special Touch Studios, Amopix",Long-métrage,"Immigration, Exil",undefined
https://www.unifrance.org/film/52869/de-humani-corporis-fabrica,De Humani Corporis Fabrica,"Verena Paravel, Lucien Castaing-Taylor",Documentaire,Documentaire,Norte Productions,"CG Cinéma, S.E.L.",Long-métrage,Médecine,2022
https://www.unifrance.org/film/55192/notre-tout-petit-petit-mariage,Notre tout petit petit mariage,Frédéric Quiring,Fiction,Comédie,Les Films du 24,TF1 Films Production,Long-métrage,null,2022
https://www.unifrance.org/film/52277/l-astronaute,L'Astronaute,Nicolas Giraud,Fiction,Comédie dramatique,Nord-Ouest Films,Orange Studio,Long-métrage,null,2022
https://www.unifrance.org/film/54677/une-histoire-d-amour,Une histoire d'amour,Alexis Michalik,Fiction,Drame,FullDawa Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/52773/le-processus-de-paix,Le Processus de paix,Ilan Klipper,Fiction,Comédie dramatique,Cinéfrance Studios,France 2 Cinéma,Long-métrage,Couple,2022
https://www.unifrance.org/film/52934/l-etabli,L'Établi,Mathias Gokalp,Fiction,Drame,Karé Productions,"France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/56483/l-enlevement,L'Enlèvement,Marco Bellocchio,Fiction,"Drame, Historique",Ad Vitam,Ad Vitam,Long-métrage,null,undefined
https://www.unifrance.org/film/56363/3-jours-max,3 jours max,Tarek Boudali,Fiction,Comédie,Axel Films,"STUDIOCANAL, M6 Films",Long-métrage,null,2022
https://www.unifrance.org/film/54815/le-barrage,Le Barrage,Ali Cherri,Fiction,Drame,KinoElektron,Galerie Imane Farès ,Long-métrage,null,2022
https://www.unifrance.org/film/54823/nos-ceremonies,Nos cérémonies,Simon  Rieth,Fiction,"Drame, Fantastique",Les Films du Poisson,"Spade, SMAC Productions",Long-métrage,null,2022
https://www.unifrance.org/film/53166/petaouchnok,Pétaouchnok,Édouard Deluc,Fiction,Comédie,Bizibi,null,Long-métrage,null,2022
https://www.unifrance.org/film/56011/5-hectares,5 hectares,Émilie Deleuze,Fiction,null,Agat Films - Ex nihilo,Démons Productions,Long-métrage,null,2022
https://www.unifrance.org/film/52870/trois-nuits-par-semaine,Trois nuits par semaine,Florent Gouëlou,Fiction,Comédie dramatique,Yukunkun Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/52658/la-page-blanche,La Page blanche,Murielle Magellan,Fiction,Comédie dramatique,Folimage,null,Long-métrage,null,2022
https://www.unifrance.org/film/53306/fifi,Fifi,"Jeanne Aslan, Paul Saintillan",Fiction,"Comédie, Comédie dramatique",Haïku Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56008/l-amitie,L'Amitié,Alain Cavalier,Documentaire,Documentaire,Camera One,null,Long-métrage,Amitié,2022
https://www.unifrance.org/film/55083/pornomelancolia,Pornomelancolia,Manuel Abramovitch,Documentaire,"Documentaire, Drame",Dublin Films,Dublin Films,Long-métrage,"Sexualité, Nostalgie",undefined
https://www.unifrance.org/film/54019/chevalier-noir,Chevalier noir,Emad Aleebrahim Dehkordi,Fiction,Drame,Indie Prod,Take Shelter,Long-métrage,null,2022
https://www.unifrance.org/film/54400/la-beaute-du-geste,La Beauté du geste,Shô Miyake,Fiction,Drame,Comme des Cinémas,Comme des Cinémas,Long-métrage,null,undefined
https://www.unifrance.org/film/54153/a-mon-seul-desir,À mon seul désir,Lucie Borleteau,Fiction,Drame,Apsara Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/53312/dirty-difficult-dangerous,"Dirty, Difficult, Dangerous",Wissam Charaf,Fiction,Drame,Aurora Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54184/les-harkis,Les Harkis,Philippe Faucon,Fiction,"Historique, Drame",Istiqlal Films,"Arte France Cinéma, Les Films Pelléas, Barney Production, Nord-Ouest Films, Tanit Films",Long-métrage,"Guerre, Histoire",2022
https://www.unifrance.org/film/53268/la-derive-des-continents-au-sud,La Dérive des continents (au sud),Lionel Baier,Fiction,Drame,Les Films du Losange,Les Films du Losange,Long-métrage,null,undefined
https://www.unifrance.org/film/54551/amore-mio,Amore mio,Guillaume Gouix,Fiction,Drame,Agat Films - Ex nihilo,Le Studio Orlando,Long-métrage,null,2022
https://www.unifrance.org/film/54589/petites,Petites,Julie Lerat-Gersant,Fiction,Drame,Escazal Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54614/le-clan,Le Clan,Éric Fraticelli,Fiction,Comédie,Pan-Européenne,"Art Scène Lupino Productions, France 3 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/56018/le-consentement,Le Consentement,Vanessa Filho,Fiction,"Drame, Adaptation littéraire",Moana Films,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54608/anti-squat,Anti-Squat,Nicolas Silhol,Fiction,"Drame, Thriller",Kazak Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/50924/un-hiver-en-ete,Un hiver en été,Laetitia Masson,Fiction,Drame,Les Films du Kiosque,null,Long-métrage,null,2022
https://www.unifrance.org/film/53226/les-ames-soeurs,Les Âmes sœurs,André Téchiné,Fiction,Drame,Curiosa Films,"Arte France Cinéma, Legato Films, HBB 26",Long-métrage,null,2022
https://www.unifrance.org/film/53495/goutte-d-or,Goutte d'or,Clément Cogitore,Fiction,Thriller,Kazak Productions,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/55218/arvor-de-2-a-5,Arvor de 2 à 5,"Corentin Doucet, Corentin Massiot",Documentaire,Documentaire,Candela Productions,3615 Supercool,Long-métrage,Cinéma,2022
https://www.unifrance.org/film/54820/atlantic-bar,Atlantic Bar,Fanny Molins,Documentaire,Documentaire,Solab Films,"Firm Studio, Les Films de la Chapelle",Long-métrage,null,2022
https://www.unifrance.org/film/55185/la-fiancee-du-poete,La Fiancée du poète,Yolande Moreau,Fiction,Comédie dramatique,Christmas in July,null,Long-métrage,null,2022
https://www.unifrance.org/film/57656/au-clemenceau,Au Clemenceau,Xavier Gayan,Documentaire,Documentaire,Iracoubo Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56715/l-automne-a-pyongyang,L'Automne à Pyongyang,François Margolin,Documentaire,null,Margo Cinéma,null,Long-métrage,null,2022
https://www.unifrance.org/film/56900/aux-masques-citoyennes,Aux masques citoyennes,Florent Lacaze,Documentaire,Documentaire,Daisy Day Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54437/belladones,Belladones,Sophie Tavert Macian,Fiction,Drame,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/55108/les-aventures-de-gigi-la-loi,Les Aventures de Gigi la Loi,Alessandro Comodin,"Documentaire, Fiction",null,Idéale Audience,Idéale Audience,Long-métrage,"Suicide, Travail",undefined
https://www.unifrance.org/film/56131/la-belle-ville,La Belle Ville,"Manon Turina, François Marques",Documentaire,Documentaire,Dao Production,null,Long-métrage,"Environnement, Ville",2022
https://www.unifrance.org/film/56083/la-belle-bleue,La Belle Bleue,Ronan de Suin,Fiction,Comédie dramatique,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/56292/cathedrale-sauvage,Cathédrale sauvage,Cédric Chambin,Documentaire,Documentaire,Ere Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/55826/cosmos,Cosmos,Germinal Roaux,Fiction,null,Nour Films,Nour Films,Long-métrage,null,undefined
https://www.unifrance.org/film/53040/bowling-saturne,Bowling Saturne,Patricia Mazuy,Fiction,Thriller,Agat Films - Ex nihilo,null,Long-métrage,null,2022
https://www.unifrance.org/film/57789/danse,Danse !,Godefroy de Maupeou,Documentaire,null,Je Dirais Même Plus,null,Long-métrage,Danse,2022
https://www.unifrance.org/film/54616/le-cours-de-la-vie,Le Cours de la vie,Frédéric Sojcher,Fiction,Comédie dramatique,Tabo Tabo Films,Lamarr Films,Long-métrage,null,2022
https://www.unifrance.org/film/56067/ceux-de-la-nuit,Ceux de la nuit,Sarah Leonor,Documentaire,Documentaire,Sésame Films,"Manuel Cam, Le Studio Orlando",Long-métrage,null,2022
https://www.unifrance.org/film/56454/c-est-normal,C'est normal !,Frédéric Touchard,Documentaire,null,RhizHomme/Le GEM-La Sauce du Lien,null,Long-métrage,null,2022
https://www.unifrance.org/film/57878/dehors-dedans,Dehors dedans,François Havez,Documentaire,null,Bon Voyage Films Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/56499/chienne-de-rouge,Chienne de rouge,Yamina Zoutat,Documentaire,"Étrange, Experimental",Les Films d'Ici,Les Films d'Ici,Long-métrage,null,undefined
https://www.unifrance.org/film/56938/la-chose-politique-acte-1-le-candidat,La Chose politique - Acte 1 - Le Candidat,Antonin Bachès,Documentaire,Documentaire,France Lumière,null,Long-métrage,null,2022
https://www.unifrance.org/film/56084/le-chant-des-vivants,Le Chant des vivants,Cécile Allegra,Documentaire,Documentaire,TS Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/56723/de-l-eau-jaillit-le-feu,De l'eau jaillit le feu,Fabien Mazzocco,Documentaire,Documentaire,Mauvaises Graines,null,Long-métrage,null,2022
https://www.unifrance.org/film/54543/des-mots-qui-restent,Des mots qui restent,Nurith Aviv,Documentaire,Portrait,Les Films d'Ici,null,Court-métrage,"Souvenir, Tradition, Culture",2022
https://www.unifrance.org/film/55648/dreamland,Dreamland,"Théophile Moreau, Paul Gourdon",Documentaire,null,Wayna Pitch,null,Long-métrage,null,undefined
https://www.unifrance.org/film/54924/des-garcons-de-province,Des garçons de province,Gaël Lépingle,Fiction,Romance,Haïku Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54899/christophe-definitivement,Christophe définitivement,"Dominique Gonzalez-Foerster, Ange Leccia",Documentaire,Documentaire,Haut et Court Doc,null,Long-métrage,null,2022
https://www.unifrance.org/film/55294/don-sauvage,Don sauvage,"Zacharie Heyblom-Taliercio, Vladimir Auque",Fiction,Drame,Axxon Films,null,Long-métrage,null,undefined
https://www.unifrance.org/film/54821/la-colline,La Colline,"Denis Gheerbrant, Lina Tsrimova",Documentaire,Documentaire,Pivonka,Les Films d'Ici,Long-métrage,null,2022
https://www.unifrance.org/film/55522/connexion-sauvage,Connexion sauvage,Vincent Rannou,Documentaire,Documentaire,An Aer Fotoioù,null,Long-métrage,null,2022
https://www.unifrance.org/film/54244/conann,Conann,Bertrand Mandico,Fiction,null,Floréal,"Orphée Films, Nanterre Amandiers",Long-métrage,null,2022
https://www.unifrance.org/film/57144/l-education-d-ademoka,L'Éducation d'Ademoka,Adilkhan Yerzhanov,Fiction,Comédie,Arizona Productions,Arizona Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/56529/l-enfant-du-paradis,L'Enfant du paradis,Salim Kechiouche,Fiction,Drame,K-Rec Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56361/en-toute-liberte-une-radio-pour-la-paix,En toute liberté - Une radio pour la paix,Xavier de Lauzanne,Documentaire,Documentaire,Aloest Productions,Echo Studio,Long-métrage,null,2022
https://www.unifrance.org/film/55061/completement-crame,Complètement cramé,Gilles Legardinier,Fiction,Comédie,Superprod,null,Long-métrage,null,2022
https://www.unifrance.org/film/54230/frate,Fratè,"Karole Rocher, Barbara Biancardini",Fiction,Comédie,Kallouche Cinéma,"Chronic, Le Pacte, Goodfellas (ex-Wild Bunch International)",Long-métrage,null,2022
https://www.unifrance.org/film/55219/etugen,Etugen,"Maud Baignères, Arnaud Riou",Documentaire,Documentaire,Bagan Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56308/femme-de-mere-en-fille,Femme de mère en fille,Valérie Guillaudot,Documentaire,Documentaire,Airelles Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/56714/la-fille-et-le-garcon,La Fille et le Garçon,Jean-Marie Besset,Fiction,Drame,Badock Film,null,Long-métrage,null,2022
https://www.unifrance.org/film/54427/du-crepitement-sous-les-neons,Du crépitement sous les néons,"Kevin Ossona, Fabrice Garçon",Fiction,"Drame, Thriller",Bonne Pioche Cinéma,Lip Productions,Long-métrage,null,2022
https://www.unifrance.org/film/54633/le-gang-des-bois-du-temple,Le Gang des Bois du Temple,Rabah Ameur-Zaïmèche,Fiction,"Drame, Policier",Sarrazink Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/55814/le-grand-cirque,Le Grand Cirque,"Booder, Gaëlle Falzerana",Fiction,Comédie,Kallouche Cinéma,"Apollo Films, Les Films Velvet, Rectangle Productions, 24 25 Films",Long-métrage,null,2022
https://www.unifrance.org/film/53492/la-fille-d-albino-rodrigue,La Fille d'Albino Rodrigue,Christine Dory,Fiction,Drame,Zadig Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54587/la-grande-magie,La Grande Magie,Noémie Lvovsky,Fiction,Comédie dramatique,Atelier de Production,"Les Films du Poisson, Magie Rouge Productions, Arte France Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54819/grand-paris,Grand Paris,Martin Jauvat,Fiction,Comédie,Ecce Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54888/la-gravite,La Gravité,Cédric Ido,Fiction,"Action, Science-fiction",Une Fille Productions,Trésor Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/54834/habib-la-grande-aventure,"Habib, la grande aventure",Benoît Mariage,Fiction,Comédie,Formosa Productions,"Formosa Productions, Polaris",Long-métrage,null,undefined
https://www.unifrance.org/film/54623/les-herbes-seches,Les Herbes sèches,Nuri Bilge Ceylan,Fiction,Drame,Memento Production,"Memento Production, Arte France Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/55551/heureux-les-feles,Heureux les fêlés,Robert Coudray,Fiction,Comédie,Providence Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56220/l-homme-d-argile,L'Homme d'argile,Anaïs Tellenne,Fiction,Drame,Koro Films,Micro Climat,Long-métrage,null,2022
https://www.unifrance.org/film/54637/l-homme-debout,L'Homme debout,Florence Vignon,Fiction,Comédie dramatique,Easy Tiger,"Les Films du Printemps, Orange Studio",Long-métrage,null,2022
https://www.unifrance.org/film/55742/il-nous-reste-la-colere,Il nous reste la colère,"Jamila Jendari, Nicolas Beirnaert",Documentaire,Documentaire,Urban Factory,null,Long-métrage,null,2022
https://www.unifrance.org/film/56646/invincible-ete,Invincible Été,Stéphanie Pillonca,Documentaire,Documentaire,Païva Films,"3e Oeil Productions, Mediawan",Long-métrage,Maladie,2022
https://www.unifrance.org/film/56410/issa,Issa,Jérémie Reichenbach,Fiction,Drame,Quilombo Films,"Tact Production, Big Bang Prod",Court-métrage,"Immigration, Adolescence, Éducation",2022
https://www.unifrance.org/film/52898/italia-le-feu-la-cendre,"Italia, le feu, la cendre","Olivier Bohler, Céline Gailleurd",Documentaire,Documentaire,Nocturnes Productions,Nocturnes Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54639/jacky-caillou,Jacky Caillou,Lucas Delangle,Fiction,"Drame, Fantastique",Les films du clan,Micro Climat,Long-métrage,null,2022
https://www.unifrance.org/film/55913/jeff-panacloc-a-la-poursuite-de-jean-marc,Jeff Panacloc - À la poursuite de Jean-Marc,Pierre François Martin-Laval,Fiction,Comédie,74 Films,M6 Films,Long-métrage,null,2022
https://www.unifrance.org/film/56389/je-ne-suis-pas-un-heros,Je ne suis pas un héros,Rudy Milstein,Fiction,null,Delante Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54891/jeune-cinema,Jeune Cinéma,Yves-Marie Mahé,Documentaire,Documentaire,Local Films,null,Long-métrage,Cinéma,2022
https://www.unifrance.org/film/54458/journal-d-amerique,Journal d'Amérique,Arnaud des Pallières,Documentaire,Documentaire,Iwaso Films,null,Long-métrage,"Cinéma, Histoire",2022
https://www.unifrance.org/film/56456/kill-dating,Kill Dating,Olivier Goujon,Fiction,Thriller,OG Films,null,Long-métrage,Meurtre,2022
https://www.unifrance.org/film/55194/kina-yuk-renards-de-la-banquise,Kina & Yuk : Renards de la banquise,Guillaume Maidatchevsky,Documentaire,Documentaire,Valdés,"TF1 Studio, France 3 Cinéma, BNP Paribas Pictures",Long-métrage,"Faune, Nature",2022
https://www.unifrance.org/film/55203/la-hija-de-todas-las-rabias,La hija de todas las rabias,Laura Baumeister de Montis,Fiction,Drame,Promenades Films,Promenades Films,Long-métrage,null,undefined
https://www.unifrance.org/film/55499/les-legendaires,Les Légendaires,Guillaume Ivernel,Animation,null,Pan-Européenne,null,Long-métrage,null,2022
https://www.unifrance.org/film/54642/lettre-a-l-enfant-que-tu-nous-as-donne,Lettre à l'enfant que tu nous as donné,Charlotte Silvera,Documentaire,Documentaire de création,Liberté Films,LCP - Assemblée Nationale,Long-métrage,null,2022
https://www.unifrance.org/film/54106/libre-garance,Libre Garance !,Lisa Diaz,Fiction,Drame,À Perte de Vue,null,Long-métrage,null,2022
https://www.unifrance.org/film/54987/linda-veut-du-poulet,Linda veut du poulet !,"Chiara Malta, Sébastien Laudenbach",Animation,"Animation, Aventure",Dolce Vita Films,France 3 Cinéma,Long-métrage,Famille,2022
https://www.unifrance.org/film/56527/lointaine-andromede,Lointaine Andromède,Damien Faure,Fiction,Drame,aaa production - Animation Art graphique Audiovisuel,null,Long-métrage,null,2022
https://www.unifrance.org/film/56353/low-tech,Low-Tech,Adrien Bellay,Documentaire,Documentaire,Irreverence Films,"Les Films du Paradigme, Solis Films",Long-métrage,null,2022
https://www.unifrance.org/film/52936/magdala,Magdala,Damien Manivel,"Fiction, Expérimental",null,MLD Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/55462/la-malediction-des-dunois,La Malédiction des Dunois,Patrice Blanchard,Fiction,"Policier, Comédie",3 Cats Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/56142/mal-viver,Mal Viver,João Canijo,Fiction,Drame,Les Films de l'Après-Midi,Les Films de l'Après-Midi,Long-métrage,null,undefined
https://www.unifrance.org/film/54876/marcel,Marcel !,Jasmine Trinca,Fiction,Drame,Totem Atelier,Totem Atelier,Long-métrage,null,undefined
https://www.unifrance.org/film/55422/marinaleda,Marinaleda,Louis Séguin,Fiction,"Comédie, Fantastique",Hippocampe Productions,null,Court-métrage,"Voyage, Utopie, Rencontre",2022
https://www.unifrance.org/film/57652/mathilde,Mathilde,Olivier Goujon,Fiction,"Thriller, Policier",OG Films,null,Long-métrage,null,2022
